ID,Nome,Nome original,Qualidade,Slot,Tipo,Nivel,Ouro,CPs,Descricao
410345,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,131,100000,0,None
410346,Asura Blade,AsuraBlade,Refined,Weapon (right),Blade,131,100000,0,None
410347,Asura Blade,AsuraBlade,Unique,Weapon (right),Blade,131,100000,0,None
410348,Asura Blade,AsuraBlade,Elite,Weapon (right),Blade,131,100000,0,None
410349,Asura Blade,AsuraBlade,Super,Weapon (right),Blade,131,100000,0,None
410353,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,132,100000,0,None
410354,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,132,100000,0,None
410355,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,132,100000,0,None
410356,Asura Blade,AsuraBlade,Refined,Weapon (right),Blade,132,100000,0,None
410357,Asura Blade,AsuraBlade,Unique,Weapon (right),Blade,132,100000,0,None
410358,Asura Blade,AsuraBlade,Elite,Weapon (right),Blade,132,100000,0,None
410359,Asura Blade,AsuraBlade,Super,Weapon (right),Blade,132,100000,0,None
410363,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,133,100000,0,None
410364,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,133,100000,0,None
410365,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,133,100000,0,None
410366,Asura Blade,AsuraBlade,Refined,Weapon (right),Blade,133,100000,0,None
410367,Asura Blade,AsuraBlade,Unique,Weapon (right),Blade,133,100000,0,None
410368,Asura Blade,AsuraBlade,Elite,Weapon (right),Blade,133,100000,0,None
410369,Asura Blade,AsuraBlade,Super,Weapon (right),Blade,133,100000,0,None
410373,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,134,100000,0,None
410374,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,134,100000,0,None
410375,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,134,100000,0,None
410376,Asura Blade,AsuraBlade,Refined,Weapon (right),Blade,134,100000,0,None
410377,Asura Blade,AsuraBlade,Unique,Weapon (right),Blade,134,100000,0,None
410378,Asura Blade,AsuraBlade,Elite,Weapon (right),Blade,134,100000,0,None
410379,Asura Blade,AsuraBlade,Super,Weapon (right),Blade,134,100000,0,None
410383,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,135,100000,0,None
410384,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,135,100000,0,None
410385,Asura Blade,AsuraBlade,Normal,Weapon (right),Blade,135,100000,0,None
410386,Asura Blade,AsuraBlade,Refined,Weapon (right),Blade,135,100000,0,None
410387,Asura Blade,AsuraBlade,Unique,Weapon (right),Blade,135,100000,0,None
410388,Asura Blade,AsuraBlade,Elite,Weapon (right),Blade,135,100000,0,None
410389,Asura Blade,AsuraBlade,Super,Weapon (right),Blade,135,100000,0,None
410393,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,136,100000,0,None
410394,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,136,100000,0,None
410395,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,136,100000,0,None
410396,Sky Blade,SkyBlade,Refined,Weapon (right),Blade,136,100000,0,None
410397,Sky Blade,SkyBlade,Unique,Weapon (right),Blade,136,100000,0,None
410398,Sky Blade,SkyBlade,Elite,Weapon (right),Blade,136,100000,0,None
410399,Sky Blade,SkyBlade,Super,Weapon (right),Blade,136,100000,0,None
410401,Lucky Blade,LuckyBlade,Fixed,Weapon (right),Blade,1,100,0,Specially for new players. Replace it with more powerful weapons when reaching level 5.
410403,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,137,100000,0,None
410404,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,137,100000,0,None
410405,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,137,100000,0,None
410406,Sky Blade,SkyBlade,Refined,Weapon (right),Blade,137,100000,0,None
410407,Sky Blade,SkyBlade,Unique,Weapon (right),Blade,137,100000,0,None
410408,Sky Blade,SkyBlade,Elite,Weapon (right),Blade,137,100000,0,None
410409,Sky Blade,SkyBlade,Super,Weapon (right),Blade,137,100000,0,None
410413,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,138,100000,0,None
410414,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,138,100000,0,None
410415,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,138,100000,0,None
410416,Sky Blade,SkyBlade,Refined,Weapon (right),Blade,138,100000,0,None
410417,Sky Blade,SkyBlade,Unique,Weapon (right),Blade,138,100000,0,None
410418,Sky Blade,SkyBlade,Elite,Weapon (right),Blade,138,100000,0,None
410419,Sky Blade,SkyBlade,Super,Weapon (right),Blade,138,100000,0,None
410423,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,139,100000,0,None
410424,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,139,100000,0,None
410425,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,139,100000,0,None
410426,Sky Blade,SkyBlade,Refined,Weapon (right),Blade,139,100000,0,None
410427,Sky Blade,SkyBlade,Unique,Weapon (right),Blade,139,100000,0,None
410428,Sky Blade,SkyBlade,Elite,Weapon (right),Blade,139,100000,0,None
410429,Sky Blade,SkyBlade,Super,Weapon (right),Blade,139,100000,0,None
410433,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,140,100000,0,None
410434,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,140,100000,0,None
410435,Sky Blade,SkyBlade,Normal,Weapon (right),Blade,140,100000,0,None
410436,Sky Blade,SkyBlade,Refined,Weapon (right),Blade,140,100000,0,None
410437,Sky Blade,SkyBlade,Unique,Weapon (right),Blade,140,100000,0,None
410438,Sky Blade,SkyBlade,Elite,Weapon (right),Blade,140,100000,0,None
410439,Sky Blade,SkyBlade,Super,Weapon (right),Blade,140,100000,0,None
410501,Lucky Blade,LuckyBlade,Fixed,Weapon (right),Blade,1,100,0,Specially for new players. Replace it with more powerful weapons when reaching level 5.
410601,Lucky Blade,LuckyBlade,Fixed,Weapon (right),Blade,1,100,0,Specially for new players. Replace it with more powerful weapons when reaching level 5.
410701,Lucky Blade,LuckyBlade,Fixed,Weapon (right),Blade,1,100,0,Specially for new players. Replace it with more powerful weapons when reaching level 5.
410801,Lucky Blade,LuckyBlade,Fixed,Weapon (right),Blade,1,100,0,Specially for new players. Replace it with more powerful weapons when reaching level 5.
410901,Lucky Blade,LuckyBlade,Fixed,Weapon (right),Blade,1,100,0,Specially for new players. Replace it with more powerful weapons when reaching level 5.
420003,Van Sword,VanSword,Normal,Weapon (right),Sword,5,102,0,None
420004,Van Sword,VanSword,Normal,Weapon (right),Sword,5,102,0,None
420005,Van Sword,VanSword,Normal,Weapon (right),Sword,5,102,0,None
420006,Van Sword,VanSword,Refined,Weapon (right),Sword,5,102,0,None
420007,Van Sword,VanSword,Unique,Weapon (right),Sword,5,102,0,None
420008,Van Sword,VanSword,Elite,Weapon (right),Sword,5,102,0,None
420009,Van Sword,VanSword,Super,Weapon (right),Sword,5,102,0,None
420013,Spring Sword,SpringSword,Normal,Weapon (right),Sword,10,362,0,None
420014,Spring Sword,SpringSword,Normal,Weapon (right),Sword,10,362,0,None
420015,Spring Sword,SpringSword,Normal,Weapon (right),Sword,10,362,0,None
420016,Spring Sword,SpringSword,Refined,Weapon (right),Sword,10,362,0,None
420017,Spring Sword,SpringSword,Unique,Weapon (right),Sword,10,362,0,None
420018,Spring Sword,SpringSword,Elite,Weapon (right),Sword,10,362,0,None
420019,Spring Sword,SpringSword,Super,Weapon (right),Sword,10,362,0,None
420023,Dark Sword,DarkSword,Normal,Weapon (right),Sword,15,550,0,None
420024,Dark Sword,DarkSword,Normal,Weapon (right),Sword,15,550,0,None
420025,Dark Sword,DarkSword,Normal,Weapon (right),Sword,15,550,0,None
420026,Dark Sword,DarkSword,Refined,Weapon (right),Sword,15,550,0,None
420027,Dark Sword,DarkSword,Unique,Weapon (right),Sword,15,550,0,None
420028,Dark Sword,DarkSword,Elite,Weapon (right),Sword,15,550,0,None
420029,Dark Sword,DarkSword,Super,Weapon (right),Sword,15,550,0,None
420033,Bright Sword,BrightSword,Normal,Weapon (right),Sword,20,950,0,None
420034,Bright Sword,BrightSword,Normal,Weapon (right),Sword,20,950,0,None
420035,Bright Sword,BrightSword,Normal,Weapon (right),Sword,20,950,0,None
420036,Bright Sword,BrightSword,Refined,Weapon (right),Sword,20,950,0,None
420037,Bright Sword,BrightSword,Unique,Weapon (right),Sword,20,950,0,None
420038,Bright Sword,BrightSword,Elite,Weapon (right),Sword,20,950,0,None
420039,Bright Sword,BrightSword,Super,Weapon (right),Sword,20,950,0,None
420043,Crystal Sword,CrystalSword,Normal,Weapon (right),Sword,25,1500,0,None
420044,Crystal Sword,CrystalSword,Normal,Weapon (right),Sword,25,1500,0,None
420045,Crystal Sword,CrystalSword,Normal,Weapon (right),Sword,25,1500,0,None
420046,Crystal Sword,CrystalSword,Refined,Weapon (right),Sword,25,1500,0,None
420047,Crystal Sword,CrystalSword,Unique,Weapon (right),Sword,25,1500,0,None
420048,Crystal Sword,CrystalSword,Elite,Weapon (right),Sword,25,1500,0,None
420049,Crystal Sword,CrystalSword,Super,Weapon (right),Sword,25,1500,0,None
420050,Fire Sword,FireSword,Fixed,Weapon (right),Sword,30,2300,0,Fixed
420053,Fire Sword,FireSword,Normal,Weapon (right),Sword,30,2300,0,None
420054,Fire Sword,FireSword,Normal,Weapon (right),Sword,30,2300,0,None
420055,Fire Sword,FireSword,Normal,Weapon (right),Sword,30,2300,0,None
420056,Fire Sword,FireSword,Refined,Weapon (right),Sword,30,2300,0,None
420057,Fire Sword,FireSword,Unique,Weapon (right),Sword,30,2300,0,None
420058,Fire Sword,FireSword,Elite,Weapon (right),Sword,30,2300,0,None
420059,Fire Sword,FireSword,Super,Weapon (right),Sword,30,2300,0,None
420060,Basalt Sword,BasaltSword,Fixed,Weapon (right),Sword,35,3290,0,Fixed
420063,Basalt Sword,BasaltSword,Normal,Weapon (right),Sword,35,3290,0,None
420064,Basalt Sword,BasaltSword,Normal,Weapon (right),Sword,35,3290,0,None
420065,Basalt Sword,BasaltSword,Normal,Weapon (right),Sword,35,3290,0,None
420066,Basalt Sword,BasaltSword,Refined,Weapon (right),Sword,35,3290,0,None
420067,Basalt Sword,BasaltSword,Unique,Weapon (right),Sword,35,3290,0,None
420068,Basalt Sword,BasaltSword,Elite,Weapon (right),Sword,35,3290,0,None
420069,Basalt Sword,BasaltSword,Super,Weapon (right),Sword,35,3290,0,None
420070,Mount Sword,MountSword,Fixed,Weapon (right),Sword,40,3900,0,Fixed
420073,Mount Sword,MountSword,Normal,Weapon (right),Sword,40,3900,0,None
420074,Mount Sword,MountSword,Normal,Weapon (right),Sword,40,3900,0,None
420075,Mount Sword,MountSword,Normal,Weapon (right),Sword,40,3900,0,None
420076,Mount Sword,MountSword,Refined,Weapon (right),Sword,40,3900,0,None
420077,Mount Sword,MountSword,Unique,Weapon (right),Sword,40,3900,0,None
420078,Mount Sword,MountSword,Elite,Weapon (right),Sword,40,3900,0,None
420079,Mount Sword,MountSword,Super,Weapon (right),Sword,40,3900,0,None
420080,Peace Sword,PeaceSword,Fixed,Weapon (right),Sword,45,4900,0,Fixed
420083,Peace Sword,PeaceSword,Normal,Weapon (right),Sword,45,4900,0,None
420084,Peace Sword,PeaceSword,Normal,Weapon (right),Sword,45,4900,0,None
420085,Peace Sword,PeaceSword,Normal,Weapon (right),Sword,45,4900,0,None
420086,Peace Sword,PeaceSword,Refined,Weapon (right),Sword,45,4900,0,None
420087,Peace Sword,PeaceSword,Unique,Weapon (right),Sword,45,4900,0,None
420088,Peace Sword,PeaceSword,Elite,Weapon (right),Sword,45,4900,0,None
420089,Peace Sword,PeaceSword,Super,Weapon (right),Sword,45,4900,0,None
420090,Fang Sword,FangSword,Fixed,Weapon (right),Sword,50,5920,0,Fixed
420093,Fang Sword,FangSword,Normal,Weapon (right),Sword,50,5920,0,None
420094,Fang Sword,FangSword,Normal,Weapon (right),Sword,50,5920,0,None
420095,Fang Sword,FangSword,Normal,Weapon (right),Sword,50,5920,0,None
420096,Fang Sword,FangSword,Refined,Weapon (right),Sword,50,5920,0,None
420097,Fang Sword,FangSword,Unique,Weapon (right),Sword,50,5920,0,None
420098,Fang Sword,FangSword,Elite,Weapon (right),Sword,50,5920,0,None
420099,Fang Sword,FangSword,Super,Weapon (right),Sword,50,5920,0,None
420100,Mirrored Sword,MirroredSword,Fixed,Weapon (right),Sword,55,7300,0,Fixed
420103,Mirrored Sword,MirroredSword,Normal,Weapon (right),Sword,55,7300,0,None
420104,Mirrored Sword,MirroredSword,Normal,Weapon (right),Sword,55,7300,0,None
420105,Mirrored Sword,MirroredSword,Normal,Weapon (right),Sword,55,7300,0,None
420106,Mirrored Sword,MirroredSword,Refined,Weapon (right),Sword,55,7300,0,None
420107,Mirrored Sword,MirroredSword,Unique,Weapon (right),Sword,55,7300,0,None
420108,Mirrored Sword,MirroredSword,Elite,Weapon (right),Sword,55,7300,0,None
420109,Mirrored Sword,MirroredSword,Super,Weapon (right),Sword,55,7300,0,None
420110,Claymore,Claymore,Fixed,Weapon (right),Sword,60,9990,0,Fixed
420113,Claymore,Claymore,Normal,Weapon (right),Sword,60,9990,0,None
420114,Claymore,Claymore,Normal,Weapon (right),Sword,60,9990,0,None
420115,Claymore,Claymore,Normal,Weapon (right),Sword,60,9990,0,None
420116,Claymore,Claymore,Refined,Weapon (right),Sword,60,9990,0,None
420117,Claymore,Claymore,Unique,Weapon (right),Sword,60,9990,0,None
420118,Claymore,Claymore,Elite,Weapon (right),Sword,60,9990,0,None
420119,Claymore,Claymore,Super,Weapon (right),Sword,60,9990,0,None
420123,Wanderer Sword,WandererSword,Normal,Weapon (right),Sword,65,12868,0,None
420124,Wanderer Sword,WandererSword,Normal,Weapon (right),Sword,65,12868,0,None
420125,Wanderer Sword,WandererSword,Normal,Weapon (right),Sword,65,12868,0,None
420126,Wanderer Sword,WandererSword,Refined,Weapon (right),Sword,65,12868,0,None
420127,Wanderer Sword,WandererSword,Unique,Weapon (right),Sword,65,12868,0,None
420128,Wanderer Sword,WandererSword,Elite,Weapon (right),Sword,65,12868,0,None
420129,Wanderer Sword,WandererSword,Super,Weapon (right),Sword,65,12868,0,None
420133,Shark Sword,SharkSword,Normal,Weapon (right),Sword,70,15128,0,None
420134,Shark Sword,SharkSword,Normal,Weapon (right),Sword,70,15128,0,None
420135,Shark Sword,SharkSword,Normal,Weapon (right),Sword,70,15128,0,None
420136,Shark Sword,SharkSword,Refined,Weapon (right),Sword,70,15128,0,None
420137,Shark Sword,SharkSword,Unique,Weapon (right),Sword,70,15128,0,None
420138,Shark Sword,SharkSword,Elite,Weapon (right),Sword,70,15128,0,None
420139,Shark Sword,SharkSword,Super,Weapon (right),Sword,70,15128,0,None
420143,Light Sword,LightSword,Normal,Weapon (right),Sword,75,17188,0,None
420144,Light Sword,LightSword,Normal,Weapon (right),Sword,75,17188,0,None
420145,Light Sword,LightSword,Normal,Weapon (right),Sword,75,17188,0,None
420146,Light Sword,LightSword,Refined,Weapon (right),Sword,75,17188,0,None
420147,Light Sword,LightSword,Unique,Weapon (right),Sword,75,17188,0,None
420148,Light Sword,LightSword,Elite,Weapon (right),Sword,75,17188,0,None
420149,Light Sword,LightSword,Super,Weapon (right),Sword,75,17188,0,None
420153,Twin Sword,TwinSword,Normal,Weapon (right),Sword,80,22600,0,None
420154,Twin Sword,TwinSword,Normal,Weapon (right),Sword,80,22600,0,None
420155,Twin Sword,TwinSword,Normal,Weapon (right),Sword,80,22600,0,None
420156,Twin Sword,TwinSword,Refined,Weapon (right),Sword,80,22600,0,None
420157,Twin Sword,TwinSword,Unique,Weapon (right),Sword,80,22600,0,None
420158,Twin Sword,TwinSword,Elite,Weapon (right),Sword,80,22600,0,None
420159,Twin Sword,TwinSword,Super,Weapon (right),Sword,80,22600,0,None
420163,Rainbow Sword,RainbowSword,Normal,Weapon (right),Sword,85,28100,0,None
420164,Rainbow Sword,RainbowSword,Normal,Weapon (right),Sword,85,28100,0,None
420165,Rainbow Sword,RainbowSword,Normal,Weapon (right),Sword,85,28100,0,None
420166,Rainbow Sword,RainbowSword,Refined,Weapon (right),Sword,85,28100,0,None
420167,Rainbow Sword,RainbowSword,Unique,Weapon (right),Sword,85,28100,0,None
420168,Rainbow Sword,RainbowSword,Elite,Weapon (right),Sword,85,28100,0,None
420169,Rainbow Sword,RainbowSword,Super,Weapon (right),Sword,85,28100,0,None
420173,Long Sword,LongSword,Normal,Weapon (right),Sword,90,35000,0,None
420174,Long Sword,LongSword,Normal,Weapon (right),Sword,90,35000,0,None
420175,Long Sword,LongSword,Normal,Weapon (right),Sword,90,35000,0,None
420176,Long Sword,LongSword,Refined,Weapon (right),Sword,90,35000,0,None
420177,Long Sword,LongSword,Unique,Weapon (right),Sword,90,35000,0,None
420178,Long Sword,LongSword,Elite,Weapon (right),Sword,90,35000,0,None
420179,Long Sword,LongSword,Super,Weapon (right),Sword,90,35000,0,None
420183,Dragon Sword,DragonSword,Normal,Weapon (right),Sword,95,39000,0,None
420184,Dragon Sword,DragonSword,Normal,Weapon (right),Sword,95,39000,0,None
420185,Dragon Sword,DragonSword,Normal,Weapon (right),Sword,95,39000,0,None
420186,Dragon Sword,DragonSword,Refined,Weapon (right),Sword,95,39000,0,None
420187,Dragon Sword,DragonSword,Unique,Weapon (right),Sword,95,39000,0,None
420188,Dragon Sword,DragonSword,Elite,Weapon (right),Sword,95,39000,0,None
420189,Dragon Sword,DragonSword,Super,Weapon (right),Sword,95,39000,0,None
420193,Loyal Sword,LoyalSword,Normal,Weapon (right),Sword,100,45000,0,None
420194,Loyal Sword,LoyalSword,Normal,Weapon (right),Sword,100,45000,0,None
420195,Loyal Sword,LoyalSword,Normal,Weapon (right),Sword,100,45000,0,None
420196,Loyal Sword,LoyalSword,Refined,Weapon (right),Sword,100,45000,0,None
420197,Loyal Sword,LoyalSword,Unique,Weapon (right),Sword,100,45000,0,None
420198,Loyal Sword,LoyalSword,Elite,Weapon (right),Sword,100,45000,0,None
420199,Loyal Sword,LoyalSword,Super,Weapon (right),Sword,100,45000,0,None
420203,Flying Sword,FlyingSword,Normal,Weapon (right),Sword,105,53000,0,None
420204,Flying Sword,FlyingSword,Normal,Weapon (right),Sword,105,53000,0,None
420205,Flying Sword,FlyingSword,Normal,Weapon (right),Sword,105,53000,0,None
420206,Flying Sword,FlyingSword,Refined,Weapon (right),Sword,105,53000,0,None
420207,Flying Sword,FlyingSword,Unique,Weapon (right),Sword,105,53000,0,None
420208,Flying Sword,FlyingSword,Elite,Weapon (right),Sword,105,53000,0,None
420209,Flying Sword,FlyingSword,Super,Weapon (right),Sword,105,53000,0,None
420213,Pure Sword,PureSword,Normal,Weapon (right),Sword,110,58000,0,None
420214,Pure Sword,PureSword,Normal,Weapon (right),Sword,110,58000,0,None
420215,Pure Sword,PureSword,Normal,Weapon (right),Sword,110,58000,0,None
420216,Pure Sword,PureSword,Refined,Weapon (right),Sword,110,58000,0,None
420217,Pure Sword,PureSword,Unique,Weapon (right),Sword,110,58000,0,None
420218,Pure Sword,PureSword,Elite,Weapon (right),Sword,110,58000,0,None
420219,Pure Sword,PureSword,Super,Weapon (right),Sword,110,58000,0,None
420223,Deep Sword,DeepSword,Normal,Weapon (right),Sword,115,100000,0,None
420224,Deep Sword,DeepSword,Normal,Weapon (right),Sword,115,100000,0,None
420225,Deep Sword,DeepSword,Normal,Weapon (right),Sword,115,100000,0,None
420226,Deep Sword,DeepSword,Refined,Weapon (right),Sword,115,100000,0,None
420227,Deep Sword,DeepSword,Unique,Weapon (right),Sword,115,100000,0,None
420228,Deep Sword,DeepSword,Elite,Weapon (right),Sword,115,100000,0,None
420229,Deep Sword,DeepSword,Super,Weapon (right),Sword,115,100000,0,None
420233,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,120,100000,0,None
420234,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,120,100000,0,None
420235,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,120,100000,0,None
420236,Royal Sword,RoyalSword,Refined,Weapon (right),Sword,120,100000,0,None
420237,Royal Sword,RoyalSword,Unique,Weapon (right),Sword,120,100000,0,None
420238,Royal Sword,RoyalSword,Elite,Weapon (right),Sword,120,100000,0,None
420239,Royal Sword,RoyalSword,Super,Weapon (right),Sword,120,100000,0,None
420243,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,121,100000,0,None
420244,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,121,100000,0,None
420245,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,121,100000,0,None
420246,Royal Sword,RoyalSword,Refined,Weapon (right),Sword,121,100000,0,None
420247,Royal Sword,RoyalSword,Unique,Weapon (right),Sword,121,100000,0,None
420248,Royal Sword,RoyalSword,Elite,Weapon (right),Sword,121,100000,0,None
420249,Royal Sword,RoyalSword,Super,Weapon (right),Sword,121,100000,0,None
420253,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,122,100000,0,None
420254,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,122,100000,0,None
420255,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,122,100000,0,None
420256,Royal Sword,RoyalSword,Refined,Weapon (right),Sword,122,100000,0,None
420257,Royal Sword,RoyalSword,Unique,Weapon (right),Sword,122,100000,0,None
420258,Royal Sword,RoyalSword,Elite,Weapon (right),Sword,122,100000,0,None
420259,Royal Sword,RoyalSword,Super,Weapon (right),Sword,122,100000,0,None
420263,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,123,100000,0,None
420264,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,123,100000,0,None
420265,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,123,100000,0,None
420266,Royal Sword,RoyalSword,Refined,Weapon (right),Sword,123,100000,0,None
420267,Royal Sword,RoyalSword,Unique,Weapon (right),Sword,123,100000,0,None
420268,Royal Sword,RoyalSword,Elite,Weapon (right),Sword,123,100000,0,None
420269,Royal Sword,RoyalSword,Super,Weapon (right),Sword,123,100000,0,None
420273,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,124,100000,0,None
420274,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,124,100000,0,None
420275,Royal Sword,RoyalSword,Normal,Weapon (right),Sword,124,100000,0,None
420276,Royal Sword,RoyalSword,Refined,Weapon (right),Sword,124,100000,0,None
420277,Royal Sword,RoyalSword,Unique,Weapon (right),Sword,124,100000,0,None
420278,Royal Sword,RoyalSword,Elite,Weapon (right),Sword,124,100000,0,None
420279,Royal Sword,RoyalSword,Super,Weapon (right),Sword,124,100000,0,None
420283,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,125,100000,0,None
420284,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,125,100000,0,None
420285,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,125,100000,0,None
420286,Sword Of Destroy,SwordOfDestroy,Refined,Weapon (right),Sword,125,100000,0,None
420287,Sword Of Destroy,SwordOfDestroy,Unique,Weapon (right),Sword,125,100000,0,None
420288,Sword Of Destroy,SwordOfDestroy,Elite,Weapon (right),Sword,125,100000,0,None
420289,Sword Of Destroy,SwordOfDestroy,Super,Weapon (right),Sword,125,100000,0,None
420293,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,126,100000,0,None
420294,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,126,100000,0,None
420295,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,126,100000,0,None
420296,Sword Of Destroy,SwordOfDestroy,Refined,Weapon (right),Sword,126,100000,0,None
420297,Sword Of Destroy,SwordOfDestroy,Unique,Weapon (right),Sword,126,100000,0,None
420298,Sword Of Destroy,SwordOfDestroy,Elite,Weapon (right),Sword,126,100000,0,None
420299,Sword Of Destroy,SwordOfDestroy,Super,Weapon (right),Sword,126,100000,0,None
420303,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,127,100000,0,None
420304,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,127,100000,0,None
420305,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,127,100000,0,None
420306,Sword Of Destroy,SwordOfDestroy,Refined,Weapon (right),Sword,127,100000,0,None
420307,Sword Of Destroy,SwordOfDestroy,Unique,Weapon (right),Sword,127,100000,0,None
420308,Sword Of Destroy,SwordOfDestroy,Elite,Weapon (right),Sword,127,100000,0,None
420309,Sword Of Destroy,SwordOfDestroy,Super,Weapon (right),Sword,127,100000,0,None
420313,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,128,100000,0,None
420314,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,128,100000,0,None
420315,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,128,100000,0,None
420316,Sword Of Destroy,SwordOfDestroy,Refined,Weapon (right),Sword,128,100000,0,None
420317,Sword Of Destroy,SwordOfDestroy,Unique,Weapon (right),Sword,128,100000,0,None
420318,Sword Of Destroy,SwordOfDestroy,Elite,Weapon (right),Sword,128,100000,0,None
420319,Sword Of Destroy,SwordOfDestroy,Super,Weapon (right),Sword,128,100000,0,None
420323,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,129,100000,0,None
420324,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,129,100000,0,None
420325,Sword Of Destroy,SwordOfDestroy,Normal,Weapon (right),Sword,129,100000,0,None
420326,Sword Of Destroy,SwordOfDestroy,Refined,Weapon (right),Sword,129,100000,0,None
420327,Sword Of Destroy,SwordOfDestroy,Unique,Weapon (right),Sword,129,100000,0,None
420328,Sword Of Destroy,SwordOfDestroy,Elite,Weapon (right),Sword,129,100000,0,None
420329,Sword Of Destroy,SwordOfDestroy,Super,Weapon (right),Sword,129,100000,0,None
420333,King Of Sword,KingOfSword,Normal,Weapon (right),Sword,130,100000,0,None
420334,King Of Sword,KingOfSword,Normal,Weapon (right),Sword,130,100000,0,None
420335,King Of Sword,KingOfSword,Normal,Weapon (right),Sword,130,100000,0,None
420336,King Of Sword,KingOfSword,Refined,Weapon (right),Sword,130,100000,0,None
420337,King Of Sword,KingOfSword,Unique,Weapon (right),Sword,130,100000,0,None
420338,King Of Sword,KingOfSword,Elite,Weapon (right),Sword,130,100000,0,None
420339,King Of Sword,KingOfSword,Super,Weapon (right),Sword,130,100000,0,None
420343,Phantom Sword,PhantomSword,Normal,Weapon (right),Sword,131,100000,0,None
420344,Phantom Sword,PhantomSword,Normal,Weapon (right),Sword,131,100000,0,None
420345,Phantom Sword,PhantomSword,Normal,Weapon (right),Sword,131,100000,0,None
420346,Phantom Sword,PhantomSword,Refined,Weapon (right),Sword,131,100000,0,None
420347,Phantom Sword,PhantomSword,Unique,Weapon (right),Sword,131,100000,0,None
420348,Phantom Sword,PhantomSword,Elite,Weapon (right),Sword,131,100000,0,None
420349,Phantom Sword,PhantomSword,Super,Weapon (right),Sword,131,100000,0,None
420353,Phantom Sword,PhantomSword,Normal,Weapon (right),Sword,132,100000,0,None
420354,Phantom Sword,PhantomSword,Normal,Weapon (right),Sword,132,100000,0,None
420355,Phantom Sword,PhantomSword,Normal,Weapon (right),Sword,132,100000,0,None
420356,Phantom Sword,PhantomSword,Refined,Weapon (right),Sword,132,100000,0,None
420357,Phantom Sword,PhantomSword,Unique,Weapon (right),Sword,132,100000,0,None
420358,Phantom Sword,PhantomSword,Elite,Weapon (right),Sword,132,100000,0,None
420359,Phantom Sword,PhantomSword,Super,Weapon (right),Sword,132,100000,0,None
420363,Phantom Sword,PhantomSword,Normal,Weapon (right),Sword,133,100000,0,None
